custom_id,model,item,framing,sample,order,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r1-m0-Q39-u-s0,claude-opus-4-6,Q39,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,39,4,0.000148,A
r1-m0-Q39-u-s1,claude-opus-4-6,Q39,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,39,4,0.000148,B
r1-m0-Q39-u-s2,claude-opus-4-6,Q39,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,39,4,0.000148,A
r1-m0-Q39-u-s3,claude-opus-4-6,Q39,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,39,4,0.000148,B
r1-m0-Q40-l-s0,claude-opus-4-6,Q40,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,58,4,0.000195,A
r1-m0-Q40-l-s1,claude-opus-4-6,Q40,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,58,4,0.000195,A
r1-m0-Q40-l-s2,claude-opus-4-6,Q40,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,58,4,0.000195,A
r1-m0-Q40-l-s3,claude-opus-4-6,Q40,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,58,4,0.000195,A
r1-m0-Q40-u-s0,claude-opus-4-6,Q40,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,43,4,0.000158,A
r1-m0-Q40-u-s1,claude-opus-4-6,Q40,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,43,4,0.000158,A
r1-m0-Q40-u-s2,claude-opus-4-6,Q40,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,43,4,0.000158,A
r1-m0-Q40-u-s3,claude-opus-4-6,Q40,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,43,4,0.000158,A
r1-m0-Q41-l-s0,claude-opus-4-6,Q41,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q41-l-s1,claude-opus-4-6,Q41,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q41-l-s2,claude-opus-4-6,Q41,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q41-l-s3,claude-opus-4-6,Q41,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q41-u-s0,claude-opus-4-6,Q41,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,42,4,0.000155,A
r1-m0-Q41-u-s1,claude-opus-4-6,Q41,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,42,4,0.000155,B
r1-m0-Q41-u-s2,claude-opus-4-6,Q41,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,42,4,0.000155,A
r1-m0-Q41-u-s3,claude-opus-4-6,Q41,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,42,4,0.000155,B
r1-m0-Q42-l-s0,claude-opus-4-6,Q42,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,65,4,0.000212,B
r1-m0-Q42-l-s1,claude-opus-4-6,Q42,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,65,4,0.000212,A
r1-m0-Q42-l-s2,claude-opus-4-6,Q42,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,65,4,0.000212,B
r1-m0-Q42-l-s3,claude-opus-4-6,Q42,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,65,4,0.000212,A
r1-m0-Q42-u-s0,claude-opus-4-6,Q42,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,50,4,0.000175,B
r1-m0-Q42-u-s1,claude-opus-4-6,Q42,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,50,4,0.000175,A
r1-m0-Q42-u-s2,claude-opus-4-6,Q42,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,50,4,0.000175,B
r1-m0-Q42-u-s3,claude-opus-4-6,Q42,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,50,4,0.000175,A
r1-m0-Q43-l-s0,claude-opus-4-6,Q43,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,62,4,0.000205,A
r1-m0-Q43-l-s1,claude-opus-4-6,Q43,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,62,4,0.000205,B
r1-m0-Q43-l-s2,claude-opus-4-6,Q43,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,62,4,0.000205,A
r1-m0-Q43-l-s3,claude-opus-4-6,Q43,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,62,4,0.000205,B
r1-m0-Q43-u-s0,claude-opus-4-6,Q43,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,47,4,0.000168,A
r1-m0-Q43-u-s1,claude-opus-4-6,Q43,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,47,4,0.000168,B
r1-m0-Q43-u-s2,claude-opus-4-6,Q43,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,47,4,0.000168,A
r1-m0-Q43-u-s3,claude-opus-4-6,Q43,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,47,4,0.000168,B
r1-m0-Q44-l-s0,claude-opus-4-6,Q44,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,54,4,0.000185,B
r1-m0-Q44-l-s1,claude-opus-4-6,Q44,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,54,4,0.000185,A
r1-m0-Q44-l-s2,claude-opus-4-6,Q44,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,54,4,0.000185,B
r1-m0-Q44-l-s3,claude-opus-4-6,Q44,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,54,4,0.000185,A
r1-m0-Q44-u-s0,claude-opus-4-6,Q44,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,39,4,0.000148,B
r1-m0-Q44-u-s1,claude-opus-4-6,Q44,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,39,4,0.000148,A
r1-m0-Q44-u-s2,claude-opus-4-6,Q44,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,39,4,0.000148,B
r1-m0-Q44-u-s3,claude-opus-4-6,Q44,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,39,4,0.000148,A
r1-m0-Q45-l-s0,claude-opus-4-6,Q45,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,64,4,0.00021,A
r1-m0-Q45-l-s1,claude-opus-4-6,Q45,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,64,4,0.00021,B
r1-m0-Q45-l-s2,claude-opus-4-6,Q45,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,64,4,0.00021,A
r1-m0-Q45-l-s3,claude-opus-4-6,Q45,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,64,4,0.00021,B
r1-m0-Q45-u-s0,claude-opus-4-6,Q45,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,49,4,0.000172,A
r1-m0-Q45-u-s1,claude-opus-4-6,Q45,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,49,4,0.000172,B
r1-m0-Q45-u-s2,claude-opus-4-6,Q45,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,49,4,0.000172,A
r1-m0-Q45-u-s3,claude-opus-4-6,Q45,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,49,4,0.000172,B
r1-m0-Q49-l-s0,claude-opus-4-6,Q49,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,64,4,0.00021,A
r1-m0-Q49-l-s1,claude-opus-4-6,Q49,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,64,4,0.00021,B
r1-m0-Q49-l-s2,claude-opus-4-6,Q49,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,64,4,0.00021,A
r1-m0-Q49-l-s3,claude-opus-4-6,Q49,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,64,4,0.00021,B
r1-m0-Q49-u-s0,claude-opus-4-6,Q49,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,49,4,0.000172,A
r1-m0-Q49-u-s1,claude-opus-4-6,Q49,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,49,4,0.000172,B
r1-m0-Q49-u-s2,claude-opus-4-6,Q49,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,49,4,0.000172,A
r1-m0-Q49-u-s3,claude-opus-4-6,Q49,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,49,4,0.000172,B
r1-m0-Q51-l-s0,claude-opus-4-6,Q51,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,61,4,0.000202,A
r1-m0-Q51-l-s1,claude-opus-4-6,Q51,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,61,4,0.000202,A
r1-m0-Q51-l-s2,claude-opus-4-6,Q51,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,61,4,0.000202,A
r1-m0-Q51-l-s3,claude-opus-4-6,Q51,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,61,4,0.000202,A
r1-m0-Q51-u-s0,claude-opus-4-6,Q51,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,46,4,0.000165,A
r1-m0-Q51-u-s1,claude-opus-4-6,Q51,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,46,4,0.000165,A
r1-m0-Q51-u-s2,claude-opus-4-6,Q51,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,46,4,0.000165,A
r1-m0-Q51-u-s3,claude-opus-4-6,Q51,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,46,4,0.000165,A
r1-m0-Q53-l-s0,claude-opus-4-6,Q53,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,62,4,0.000205,B
r1-m0-Q53-l-s1,claude-opus-4-6,Q53,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,62,4,0.000205,A
r1-m0-Q53-l-s2,claude-opus-4-6,Q53,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,62,4,0.000205,B
r1-m0-Q53-l-s3,claude-opus-4-6,Q53,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,62,4,0.000205,A
r1-m0-Q53-u-s0,claude-opus-4-6,Q53,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,47,4,0.000168,B
r1-m0-Q53-u-s1,claude-opus-4-6,Q53,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,47,4,0.000168,A
r1-m0-Q53-u-s2,claude-opus-4-6,Q53,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,47,4,0.000168,B
r1-m0-Q53-u-s3,claude-opus-4-6,Q53,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,47,4,0.000168,A
r1-m0-Q54-l-s0,claude-opus-4-6,Q54,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,60,4,0.0002,A
r1-m0-Q54-l-s1,claude-opus-4-6,Q54,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,60,4,0.0002,B
r1-m0-Q54-l-s2,claude-opus-4-6,Q54,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,60,4,0.0002,A
r1-m0-Q54-l-s3,claude-opus-4-6,Q54,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,60,4,0.0002,B
r1-m0-Q54-u-s0,claude-opus-4-6,Q54,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,45,4,0.000162,A
r1-m0-Q54-u-s1,claude-opus-4-6,Q54,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,45,4,0.000162,B
r1-m0-Q54-u-s2,claude-opus-4-6,Q54,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,45,4,0.000162,A
r1-m0-Q54-u-s3,claude-opus-4-6,Q54,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,45,4,0.000162,B
r1-m0-Q55-l-s0,claude-opus-4-6,Q55,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,57,4,0.000192,B
r1-m0-Q55-l-s1,claude-opus-4-6,Q55,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q55-l-s2,claude-opus-4-6,Q55,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,57,4,0.000192,B
r1-m0-Q55-l-s3,claude-opus-4-6,Q55,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q55-u-s0,claude-opus-4-6,Q55,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,42,4,0.000155,B
r1-m0-Q55-u-s1,claude-opus-4-6,Q55,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,42,4,0.000155,A
r1-m0-Q55-u-s2,claude-opus-4-6,Q55,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,42,4,0.000155,B
r1-m0-Q55-u-s3,claude-opus-4-6,Q55,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,42,4,0.000155,A
r1-m0-Q57-l-s0,claude-opus-4-6,Q57,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,59,4,0.000198,B
r1-m0-Q57-l-s1,claude-opus-4-6,Q57,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,59,4,0.000198,B
r1-m0-Q57-l-s2,claude-opus-4-6,Q57,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,59,4,0.000198,B
r1-m0-Q57-l-s3,claude-opus-4-6,Q57,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,59,4,0.000198,B
r1-m0-Q57-u-s0,claude-opus-4-6,Q57,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,44,4,0.00016,B
r1-m0-Q57-u-s1,claude-opus-4-6,Q57,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,44,4,0.00016,A
r1-m0-Q57-u-s2,claude-opus-4-6,Q57,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,44,4,0.00016,B
r1-m0-Q57-u-s3,claude-opus-4-6,Q57,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,44,4,0.00016,A
r1-m0-Q58-l-s0,claude-opus-4-6,Q58,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,55,4,0.000188,A
r1-m0-Q58-l-s1,claude-opus-4-6,Q58,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,55,4,0.000188,A
r1-m0-Q58-l-s2,claude-opus-4-6,Q58,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,55,4,0.000188,A
r1-m0-Q58-l-s3,claude-opus-4-6,Q58,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,55,4,0.000188,A
r1-m0-Q58-u-s0,claude-opus-4-6,Q58,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,40,4,0.00015,A
r1-m0-Q58-u-s1,claude-opus-4-6,Q58,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,40,4,0.00015,A
r1-m0-Q58-u-s2,claude-opus-4-6,Q58,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,40,4,0.00015,A
r1-m0-Q58-u-s3,claude-opus-4-6,Q58,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,40,4,0.00015,A
r1-m0-Q59-l-s0,claude-opus-4-6,Q59,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,58,4,0.000195,A
r1-m0-Q59-l-s1,claude-opus-4-6,Q59,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,58,4,0.000195,B
r1-m0-Q59-l-s2,claude-opus-4-6,Q59,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,58,4,0.000195,A
r1-m0-Q59-l-s3,claude-opus-4-6,Q59,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,58,4,0.000195,B
r1-m0-Q59-u-s0,claude-opus-4-6,Q59,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,43,4,0.000158,A
r1-m0-Q59-u-s1,claude-opus-4-6,Q59,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,43,4,0.000158,B
r1-m0-Q59-u-s2,claude-opus-4-6,Q59,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,43,4,0.000158,A
r1-m0-Q59-u-s3,claude-opus-4-6,Q59,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,43,4,0.000158,B
r1-m0-Q60-l-s0,claude-opus-4-6,Q60,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q60-l-s1,claude-opus-4-6,Q60,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q60-l-s2,claude-opus-4-6,Q60,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q60-l-s3,claude-opus-4-6,Q60,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q60-u-s0,claude-opus-4-6,Q60,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,42,4,0.000155,A
r1-m0-Q60-u-s1,claude-opus-4-6,Q60,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,42,4,0.000155,A
r1-m0-Q60-u-s2,claude-opus-4-6,Q60,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,42,4,0.000155,A
r1-m0-Q60-u-s3,claude-opus-4-6,Q60,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,42,4,0.000155,A
r1-m0-Q61-l-s0,claude-opus-4-6,Q61,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,65,4,0.000212,A
r1-m0-Q61-l-s1,claude-opus-4-6,Q61,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,65,4,0.000212,B
r1-m0-Q61-l-s2,claude-opus-4-6,Q61,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,65,4,0.000212,A
r1-m0-Q61-l-s3,claude-opus-4-6,Q61,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,65,4,0.000212,B
r1-m0-Q61-u-s0,claude-opus-4-6,Q61,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,50,4,0.000175,A
r1-m0-Q61-u-s1,claude-opus-4-6,Q61,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,50,4,0.000175,B
r1-m0-Q61-u-s2,claude-opus-4-6,Q61,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,50,4,0.000175,A
r1-m0-Q61-u-s3,claude-opus-4-6,Q61,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,50,4,0.000175,B
r1-m0-Q62-l-s0,claude-opus-4-6,Q62,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,57,4,0.000192,B
r1-m0-Q62-l-s1,claude-opus-4-6,Q62,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q62-l-s2,claude-opus-4-6,Q62,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,57,4,0.000192,B
r1-m0-Q62-l-s3,claude-opus-4-6,Q62,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q62-u-s0,claude-opus-4-6,Q62,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,42,4,0.000155,B
r1-m0-Q62-u-s1,claude-opus-4-6,Q62,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,42,4,0.000155,B
r1-m0-Q62-u-s2,claude-opus-4-6,Q62,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,42,4,0.000155,B
r1-m0-Q62-u-s3,claude-opus-4-6,Q62,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,42,4,0.000155,B
r1-m0-Q63-l-s0,claude-opus-4-6,Q63,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,62,4,0.000205,A
r1-m0-Q63-l-s1,claude-opus-4-6,Q63,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,62,4,0.000205,B
r1-m0-Q63-l-s2,claude-opus-4-6,Q63,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,62,4,0.000205,A
r1-m0-Q63-l-s3,claude-opus-4-6,Q63,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,62,4,0.000205,B
r1-m0-Q63-u-s0,claude-opus-4-6,Q63,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,47,4,0.000168,A
r1-m0-Q63-u-s1,claude-opus-4-6,Q63,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,47,4,0.000168,B
r1-m0-Q63-u-s2,claude-opus-4-6,Q63,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,47,4,0.000168,A
r1-m0-Q63-u-s3,claude-opus-4-6,Q63,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,47,4,0.000168,B
r1-m0-Q64-l-s0,claude-opus-4-6,Q64,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,64,4,0.00021,B
r1-m0-Q64-l-s1,claude-opus-4-6,Q64,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,64,4,0.00021,A
r1-m0-Q64-l-s2,claude-opus-4-6,Q64,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,64,4,0.00021,B
r1-m0-Q64-l-s3,claude-opus-4-6,Q64,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,64,4,0.00021,A
r1-m0-Q64-u-s0,claude-opus-4-6,Q64,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,49,4,0.000172,B
r1-m0-Q64-u-s1,claude-opus-4-6,Q64,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,49,4,0.000172,A
r1-m0-Q64-u-s2,claude-opus-4-6,Q64,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,49,4,0.000172,B
r1-m0-Q64-u-s3,claude-opus-4-6,Q64,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,49,4,0.000172,A
r1-m0-Q65-l-s0,claude-opus-4-6,Q65,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q65-l-s1,claude-opus-4-6,Q65,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q65-l-s2,claude-opus-4-6,Q65,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q65-l-s3,claude-opus-4-6,Q65,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,57,4,0.000192,A
r1-m0-Q65-u-s0,claude-opus-4-6,Q65,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,42,4,0.000155,A
r1-m0-Q65-u-s1,claude-opus-4-6,Q65,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,42,4,0.000155,A
r1-m0-Q65-u-s2,claude-opus-4-6,Q65,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,42,4,0.000155,A
r1-m0-Q65-u-s3,claude-opus-4-6,Q65,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,42,4,0.000155,A
r1-m0-Q66-l-s0,claude-opus-4-6,Q66,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,64,4,0.00021,A
r1-m0-Q66-l-s1,claude-opus-4-6,Q66,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,64,4,0.00021,A
r1-m0-Q66-l-s2,claude-opus-4-6,Q66,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,64,4,0.00021,A
r1-m0-Q66-l-s3,claude-opus-4-6,Q66,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,64,4,0.00021,A
r1-m0-Q66-u-s0,claude-opus-4-6,Q66,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,49,4,0.000172,B
r1-m0-Q66-u-s1,claude-opus-4-6,Q66,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,49,4,0.000172,A
r1-m0-Q66-u-s2,claude-opus-4-6,Q66,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,49,4,0.000172,B
r1-m0-Q66-u-s3,claude-opus-4-6,Q66,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,49,4,0.000172,A
r1-m0-Q67-l-s0,claude-opus-4-6,Q67,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,70,4,0.000225,A
r1-m0-Q67-l-s1,claude-opus-4-6,Q67,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,70,4,0.000225,B
r1-m0-Q67-l-s2,claude-opus-4-6,Q67,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,70,4,0.000225,A
r1-m0-Q67-l-s3,claude-opus-4-6,Q67,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,70,4,0.000225,B
r1-m0-Q67-u-s0,claude-opus-4-6,Q67,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,55,4,0.000188,A
r1-m0-Q67-u-s1,claude-opus-4-6,Q67,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,55,4,0.000188,B
r1-m0-Q67-u-s2,claude-opus-4-6,Q67,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,55,4,0.000188,A
r1-m0-Q67-u-s3,claude-opus-4-6,Q67,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,55,4,0.000188,B
r1-m0-Q68-l-s0,claude-opus-4-6,Q68,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,71,4,0.000228,A
